time,Open,High,Low,Close,Volume
2026-05-15 09:00:00,4554.421,4563.862,4539.169,4553.251,9798
2026-05-15 09:30:00,4553.212,4555.658,4531.722,4545.866,9471
2026-05-15 10:00:00,4545.792,4563.317,4543.951,4551.835,8238
2026-05-15 10:30:00,4551.833,4572.556,4549.585,4566.226,10692
2026-05-15 11:00:00,4566.158,4570.064,4559.144,4562.112,7874
2026-05-15 11:30:00,4562.042,4562.527,4549.845,4552.089,6450
2026-05-15 12:00:00,4552.058,4558.863,4544.824,4555.162,8937
2026-05-15 12:30:00,4555.133,4555.698,4543.572,4545.766,7719
2026-05-15 13:00:00,4545.969,4557.71,4535.952,4549.094,12380
2026-05-15 13:30:00,4549.028,4551.289,4511.162,4533.55,21348
2026-05-15 14:00:00,4533.492,4562.953,4525.335,4555.372,18296
2026-05-15 14:30:00,4555.437,4566.57,4545.867,4562.775,13476
2026-05-15 15:00:00,4562.843,4563.671,4542.738,4547.106,10818
2026-05-15 15:30:00,4547.171,4550.432,4533.694,4539.779,9011
2026-05-15 16:00:00,4539.835,4542.449,4529.316,4540.837,6783
2026-05-15 16:30:00,4541.041,4548.045,4539.879,4544.207,5364
2026-05-15 17:00:00,4544.149,4564.435,4543.25,4557.864,7001
2026-05-15 17:30:00,4557.905,4563.689,4557.241,4559.585,4284
2026-05-15 18:00:00,4559.649,4563.086,4553.045,4557.948,4517
2026-05-15 18:30:00,4558.023,4562.699,4552.178,4559.277,3628
2026-05-15 19:00:00,4559.143,4560.265,4548.38,4550.254,3694
2026-05-15 19:30:00,4550.31,4555.284,4544.968,4545.942,4074
2026-05-15 20:00:00,4545.878,4546.447,4532.952,4539.188,3999
2026-05-15 20:30:00,4539.151,4543.976,4536.324,4539.766,3447
2026-05-17 22:00:00,4538.378,4554.776,4538.066,4541.447,4082
2026-05-17 22:30:00,4541.001,4554.291,4541.001,4546.283,4438
2026-05-17 23:00:00,4546.295,4548.072,4537.884,4538.096,4361
2026-05-17 23:30:00,4538.151,4544.2,4531.793,4537.191,6465
2026-05-18 00:00:00,4536.965,4542.479,4514.324,4515.834,15678
2026-05-18 00:30:00,4515.774,4518.878,4480.265,4515.71,20731
2026-05-18 01:00:00,4515.77,4515.833,4489.303,4504.093,25655
2026-05-18 01:30:00,4503.842,4535.646,4499.655,4525.445,16538
2026-05-18 02:00:00,4525.467,4540.623,4521.923,4533.407,10585
2026-05-18 02:30:00,4533.535,4543.0,4529.359,4533.521,8454
2026-05-18 03:00:00,4533.58,4538.44,4526.568,4536.022,7564
2026-05-18 03:30:00,4535.96,4547.975,4525.008,4541.035,9713
2026-05-18 04:00:00,4541.266,4549.977,4530.156,4532.828,7738
2026-05-18 04:30:00,4532.769,4545.726,4532.022,4540.412,7001
2026-05-18 05:00:00,4540.518,4550.666,4532.865,4548.902,8695
2026-05-18 05:30:00,4548.957,4552.211,4529.993,4531.061,9763
2026-05-18 06:00:00,4530.901,4547.977,4529.661,4537.676,9354
2026-05-18 06:30:00,4537.607,4547.823,4534.587,4546.542,8082
2026-05-18 07:00:00,4546.611,4551.444,4538.441,4550.422,7551
2026-05-18 07:30:00,4550.363,4560.045,4539.987,4546.07,8709
2026-05-18 08:00:00,4546.015,4551.52,4542.28,4547.743,5578
2026-05-18 08:30:00,4548.04,4556.943,4545.853,4549.753,5427
2026-05-18 09:00:00,4549.982,4551.999,4541.065,4545.081,4848
2026-05-18 09:30:00,4545.014,4546.196,4540.023,4543.12,5052
2026-05-18 10:00:00,4542.801,4544.857,4535.605,4539.435,5157
2026-05-18 10:30:00,4539.434,4547.773,4532.029,4540.05,5037
2026-05-18 11:00:00,4540.263,4541.76,4529.711,4536.346,6394
2026-05-18 11:30:00,4536.275,4566.903,4535.436,4550.691,16698
