signal_id,sample_source,time,timeframe,hour,day_of_week,setup_type,direction,entry_price,sl_price,tp_price,risk_pips,atr_14,trend,relative_risk,killzone,fvg_width,relative_fvg_width,near_psychological_level,knn_prob_sig,knn_prob_opp,dist_entry_to_poc,dist_entry_to_nearest_poc,dist_entry_to_pp,dist_entry_to_nearest_pivot,floop_signal,floop_strength,floop_trend,floop_trend_aligned,confidence,accept_threshold,resolved_at,result,pnl_relative,label,rr_ratio,atr_percentile,body_to_range_ratio,dist_to_recent_swing,htf_trend_aligned,confluence_score,order_type,reaction_strength
M15_IC_DUAL_BEAR_4341.804_4342.299_2026-06-08_16:45:00_0.5,shadow,2026-06-08 16:45:00,15,16,0,1,-1,4341.804,4345.9,4337.67,4.095999999999549,10.571928571428478,-1,0.3874411345408946,2,0.0,0.0,0,0.2864326708057582,0.7135673291942419,0.0029753294180301,0.0029665030941055,0.0018726156762839,0.0018691155412206,0,11.0,1,0,0.3068488068880867,0.5,2026-06-08 17:00:00,tp,1.009277,1,1.0092773437501148,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4341.804_4342.299_2026-06-08_16:45:00_0.618,shadow,2026-06-08 16:45:00,15,16,0,1,-1,4342.298656,4345.9,4337.67,3.601343999999699,10.571928571428478,-1,0.3406515637773634,2,0.0,0.0,0,0.2864326708057582,0.7135673291942419,0.0030895970737208,0.0030800808648938,0.0019867577012532,0.0019828183216824,0,11.0,1,0,0.2920100059079934,0.5,2026-06-08 17:00:00,tp,1.285258,1,1.285257948143874,0.0,0.0,0.0,0,0,0,0.0
M30_FVG_DUAL_BULL_4337.130_4335.075_2026-06-08_16:00:00_0.5,shadow,2026-06-08 16:00:00,30,16,0,0,1,4337.13,4326.421,4345.839,10.708999999999833,16.632785714285678,1,0.6438488527392027,2,1.6340000000000146,0.0982397072906791,0,0.8737917250566686,0.1262082749433312,-0.0012360686092487,0.0012375983657395,0.000794088730878,0.0007934586543022,0,10.0,1,1,0.3257740743954409,0.5,2026-06-08 16:30:00,tp,0.813241,1,0.8132411989914996,0.0,0.0,0.0,1,0,0,0.0
H1_Pivot_SINGLE_BULL_4335.000_2026-06-08_15:00:00,shadow,2026-06-08 15:00:00,60,15,0,2,1,4335.0,4331.688666666666,4341.622666666668,3.311333333334005,22.68750000000013,1,0.1459540863177514,2,0.0,0.0,1,0.2022290859838915,0.7977709140161084,0.0021544297436427,0.0021497981545557,0.0003025905721886,0.0003024990388313,0,5.0,1,1,0.2841929317341086,0.5,2026-06-08 17:00:00,tp,2.0,1,2.0,0.0,0.0,0.0,1,0,0,0.0
M15_Pivot_SINGLE_BULL_4335.000_2026-06-08_15:45:00,shadow,2026-06-08 15:45:00,15,15,0,2,1,4335.0,4331.688666666666,4341.622666666668,3.311333333334005,12.21157142857133,-1,0.2711635724118602,2,0.0,0.0,1,0.9354299368801196,0.0645700631198804,0.0014035762616553,0.0014016089965397,0.0003025905721886,0.0003024990388313,0,9.0,1,1,0.0984173181388046,0.5,2026-06-08 16:00:00,tp,2.0,1,2.0,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BULL_4337.130_4335.075_2026-06-08_16:00:00_0.618,shadow,2026-06-08 16:00:00,30,16,0,0,1,4335.074676,4326.421,4345.839,8.653675999999905,16.632785714285678,1,0.520278211278065,2,1.6340000000000146,0.0982397072906791,1,0.8725531124381966,0.1274468875618033,-0.0017093731858977,0.0017123001458533,0.0003198220822817,0.0003197198288203,0,10.0,1,1,0.3270972727475596,0.5,2026-06-08 16:30:00,tp,1.243902,1,1.2439018978755247,0.0,0.0,0.0,1,0,0,0.0
M15_IC_DUAL_BEAR_4339.274_4340.042_2026-06-08_17:15:00_0.5,shadow,2026-06-08 17:15:00,15,17,0,1,-1,4339.2735,4344.528,4333.829,5.254500000000007,9.44971428571424,-1,0.5560485577795281,0,0.0,0.0,1,0.2617319016016158,0.738268098398384,0.0023907730743784,0.0023850709110637,0.0012887020187423,0.0012870434033103,0,8.0,1,0,0.1964938817671727,0.5,2026-06-08 17:30:00,tp,1.036159,1,1.03615948234856,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BULL_4337.562_4336.117_2026-06-08_16:00:00_0.5,shadow,2026-06-08 16:00:00,60,16,0,0,1,4337.5625,4329.438,4343.687,8.124499999999898,21.749214285714384,1,0.3735537244366728,2,8.073999999999614,0.3712318014772096,0,0.407652482879463,0.5923475171205369,0.0027468220680298,0.0027392977046438,0.000893888239626,0.0008930899170522,0,7.0,1,1,0.4994837120766427,0.5,2026-06-08 18:00:00,tp,0.753831,1,0.7538310049849191,0.0,0.0,0.0,1,0,0,0.0
H1_BPR_DUAL_BULL_4337.562_4336.117_2026-06-08_16:00:00_0.618,shadow,2026-06-08 16:00:00,60,16,0,0,1,4336.117118,4329.438,4343.687,6.679118000000017,21.749214285714384,1,0.3070969788727994,2,8.073999999999614,0.3712318014772096,0,0.407652482879463,0.5923475171205369,0.0024126822816465,0.0024068752563613,0.0005603658961505,0.0005600520620748,0,7.0,1,1,0.4527985092713265,0.5,2026-06-08 18:00:00,tp,1.133366,1,1.1333655132309026,0.0,0.0,0.0,1,0,0,0.0
M15_IC_SINGLE_BEAR_4338.030_2026-06-08_17:30:00,shadow,2026-06-08 17:30:00,15,17,0,1,-1,4338.029546,4342.626,4331.983,4.596454000000449,8.981499999999935,-1,0.5117690808885468,0,0.0,0.0,0,0.3660638918005455,0.6339361081994547,0.0021034143698097,0.0020989993045103,0.0010016592485571,0.0010006569312872,0,7.0,1,0,0.1908085944170642,0.5,2026-06-08 18:00:00,sl,-1.0,0,1.3154805856860505,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BULL_4337.680_4336.207_2026-06-08_16:00:00_0.5,shadow,2026-06-08 16:00:00,60,16,0,0,1,4337.6795,4329.438,4343.921,8.241500000000087,21.90557142857155,1,0.3762284872080833,2,6.55199999999968,0.2991019897090596,0,0.4094927825915243,0.5905072174084759,0.0027738698346458,0.002766196764883,0.0009208860258076,0.0009200387749565,0,7.0,1,1,0.4997767192168132,0.5,2026-06-08 18:00:00,tp,0.757326,1,0.7573257295395281,0.0,0.0,0.0,1,0,0,0.0
H1_BPR_DUAL_BULL_4337.680_4336.207_2026-06-08_16:00:00_0.618,shadow,2026-06-08 16:00:00,60,16,0,0,1,4336.206506,4329.438,4343.921,6.768506000000343,21.90557142857155,1,0.30898559401067,2,6.55199999999968,0.2991019897090596,0,0.4094927825915243,0.5905072174084759,0.0024333467753411,0.0024274399721127,0.0005809922047933,0.0005806548488524,0,7.0,1,1,0.4430053019819165,0.5,2026-06-08 18:00:00,tp,1.139763,1,1.1397631914634396,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BEAR_4340.956_4341.655_2026-06-08_17:00:00_0.5,shadow,2026-06-08 17:00:00,30,17,0,1,-1,4340.9555,4345.921,4336.019,4.965500000000247,14.813000000000036,1,0.3352123135084207,0,0.0,0.0,1,0.1265081386517173,0.8734918613482826,-0.0003551239708507,0.000355250128687,0.0016768240388905,0.0016740170069317,0,9.0,1,0,0.1772594289772536,0.5,2026-06-08 17:30:00,tp,0.99416,1,0.9941597019433189,0.0,0.0,0.0,0,0,0,0.0
M30_IC_DUAL_BEAR_4340.956_4341.655_2026-06-08_17:00:00_0.618,shadow,2026-06-08 17:00:00,30,17,0,1,-1,4341.655358,4345.921,4336.019,4.265642000000298,14.813000000000036,1,0.2879661108485983,0,0.0,0.0,0,0.1265081386517173,0.8734918613482826,-0.0001939591158671,0.0001939967433039,0.0018383164888172,0.0018349432823253,0,9.0,1,0,0.2833957102093943,0.5,2026-06-08 17:30:00,tp,1.321339,1,1.3213387340051865,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4341.804_4342.299_2026-06-08_17:00:00_0.5,shadow,2026-06-08 17:00:00,15,17,0,1,-1,4341.804,4345.9,4336.019,4.095999999999549,9.90749999999993,-1,0.4134241736058116,0,0.0,0.0,0,0.3360078056962781,0.663992194303722,0.0044639530236669,0.0044441147043947,0.0018726156762839,0.0018691155412206,0,8.0,1,0,0.3284398804374668,0.5,2026-06-08 17:15:00,tp,1.412354,1,1.4123535156251201,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4341.804_4342.299_2026-06-08_17:00:00_0.618,shadow,2026-06-08 17:00:00,15,17,0,1,-1,4342.298656,4345.9,4336.019,3.601343999999699,9.90749999999993,-1,0.3634967448902069,0,0.0,0.0,0,0.3360078056962781,0.663992194303722,0.0045783902762805,0.004557524152019,0.0019867577012532,0.0019828183216824,0,8.0,1,0,0.3085218114292869,0.5,2026-06-08 17:15:00,tp,1.743698,1,1.743697908336507,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4339.274_4340.042_2026-06-08_17:15:00_0.618,shadow,2026-06-08 17:15:00,15,17,0,1,-1,4340.041562,4344.528,4333.829,4.486437999999907,9.44971428571424,-1,0.4747696982523962,0,0.0,0.0,1,0.2617319016016158,0.738268098398384,0.0025681986876635,0.0025616199386986,0.0014659325627608,0.0014637867500989,0,8.0,1,0,0.1929290192693935,0.5,2026-06-08 17:30:00,tp,1.384743,1,1.3847426399296603,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4339.274_4340.042_2026-06-08_17:30:00_0.5,shadow,2026-06-08 17:30:00,15,17,0,1,-1,4339.2735,4344.528,4331.983,5.254500000000007,8.981499999999935,-1,0.5850359071424646,0,0.0,0.0,1,0.3599628622410311,0.6400371377589689,0.0038785290770479,0.0038635442084948,0.0012887020187423,0.0012870434033103,0,7.0,1,0,0.2125050266837762,0.5,2026-06-08 18:00:00,sl,-1.0,0,1.3874774003235428,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BEAR_4339.274_4340.042_2026-06-08_17:30:00_0.618,shadow,2026-06-08 17:30:00,15,17,0,1,-1,4340.041562,4344.528,4331.983,4.486437999999907,8.981499999999935,-1,0.4995199020208138,0,0.0,0.0,1,0.3599628622410311,0.6400371377589689,0.0040562180267765,0.0040398315890598,0.0014659325627608,0.0014637867500989,0,7.0,1,0,0.2023074771878948,0.5,2026-06-08 18:00:00,sl,-1.0,0,1.7962049180218989,0.0,0.0,0.0,0,0,0,0.0
M15_FVG_DUAL_BULL_4341.877_4341.074_2026-06-08_18:15:00_0.5,shadow,2026-06-08 18:15:00,15,18,0,0,1,4341.877,4336.474,4345.28,5.403000000000247,7.789714285714191,-1,0.6936069542253923,0,1.917000000000371,0.2460937500000506,0,0.6540557956949743,0.3459442043050256,0.0044808413651422,0.0044608529905384,0.0018894604488588,0.0018858971208383,0,10.0,1,1,0.4072692113307335,0.5,2026-06-08 18:30:00,sl,-1.0,0,0.6298352766979793,0.0,0.0,0.0,1,0,0,0.0
M15_FVG_DUAL_BULL_4341.877_4341.074_2026-06-08_18:15:00_0.618,shadow,2026-06-08 18:15:00,15,18,0,0,1,4341.073892,4336.474,4345.28,4.599892000000182,7.789714285714191,-1,0.5905084360328944,0,1.917000000000371,0.2460937500000506,0,0.6540557956949743,0.3459442043050256,0.0042950446234227,0.0042766761086959,0.0017041430295025,0.0017012438666257,0,10.0,1,1,0.4079480003287483,0.5,2026-06-08 18:30:00,sl,-1.0,0,0.914392772699715,0.0,0.0,0.0,1,0,0,0.0
M15_BPR_DUAL_BEAR_4337.995_4338.800_2026-06-08_18:45:00_0.5,shadow,2026-06-08 18:45:00,15,18,0,0,-1,4337.994500000001,4343.407,4334.582,5.412499999999454,6.811999999999963,-1,0.7945537287139582,0,1.917000000000371,0.2814151497358164,0,0.5922944805109823,0.4077055194890178,0.0035826360805154,0.0035698466192155,0.0009935723732195,0.0009925861670259,0,7.0,1,0,0.3574825928522805,0.5,2026-06-08 19:00:00,tp,0.630485,1,0.6304849884527867,0.0,0.0,0.0,0,0,0,0.0
M15_BPR_DUAL_BEAR_4337.956_4338.770_2026-06-08_18:45:00_0.5,shadow,2026-06-08 18:45:00,15,18,0,0,-1,4337.956,4343.407,4334.505,5.451000000000022,6.81749999999998,-1,0.7995599559956051,0,1.917000000000371,0.2811881188119364,0,0.5934182041318784,0.4065817958681215,0.0035737292154906,0.003561003154481,0.0009846884863135,0.0009837198287244,0,7.0,1,0,0.3574825928522805,0.5,2026-06-08 19:00:00,tp,0.633095,1,0.6330948449825735,0.0,0.0,0.0,0,0,0,0.0
H1_IC_DUAL_BEAR_4341.966_4342.979_2026-06-08_17:00:00_0.5,shadow,2026-06-08 17:00:00,60,17,0,1,-1,4341.9655,4348.261,4331.983,6.295500000000175,21.8562857142858,1,0.2880407074787315,0,0.0,0.0,0,0.5638828576746328,0.4361171423253673,0.0037646965672597,0.0037505767837168,0.0019098818512268,0.0019062411558392,0,6.0,1,0,0.4078116010119713,0.5,2026-06-08 19:00:00,tp,1.585656,1,1.5856564212532438,0.0,0.0,0.0,0,0,0,0.0
H1_IC_DUAL_BEAR_4341.966_4342.979_2026-06-08_17:00:00_0.618,shadow,2026-06-08 17:00:00,60,17,0,1,-1,4342.979238,4348.261,4331.983,5.281762000000526,21.8562857142858,1,0.2416587186425842,0,0.0,0.0,0,0.5638828576746328,0.4361171423253673,0.0039990499760945,0.0039831212750547,0.002143802208219,0.0021392161519087,0,6.0,1,0,0.3832157132781384,0.5,2026-06-08 19:00:00,tp,2.081926,1,2.081926069368257,0.0,0.0,0.0,0,0,0,0.0
M15_BPR_DUAL_BEAR_4337.161_4338.163_2026-06-08_18:45:00_0.5,shadow,2026-06-08 18:45:00,15,18,0,0,-1,4337.161,4343.407,4332.915,6.246000000000095,6.931071428571419,-1,0.901159375483088,0,1.917000000000371,0.2765806152419769,0,0.6350937968156181,0.3649062031843818,0.0033898082364105,0.0033783562565465,0.0008012419904646,0.0008006005157138,0,7.0,1,0,0.3717708823167381,0.5,2026-06-08 19:00:00,tp,0.679795,1,0.679795068844065,0.0,0.0,0.0,0,0,0,0.0
M30_Pivot_SINGLE_BULL_4335.000_2026-06-08_17:30:00,shadow,2026-06-08 17:30:00,30,17,0,2,1,4335.0,4331.688666666666,4341.622666666668,3.311333333334005,14.541928571428604,1,0.2277093658567392,0,0.0,0.0,1,0.6347246983437673,0.3652753016562328,-0.0011940914720618,0.0011955190311416,0.0003025905721886,0.0003024990388313,0,9.0,1,1,0.175823802991415,0.5,2026-06-08 18:30:00,tp,2.0,1,2.0,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BULL_4337.256_4336.011_2026-06-08_18:00:00_0.5,shadow,2026-06-08 18:00:00,60,18,0,1,1,4337.2555,4329.983,4345.85,7.272500000000036,21.353142857142952,1,0.3405821826161423,0,0.0,0.0,0,0.3596340211775207,0.6403659788224791,0.0026758505778496,0.0026687095099653,0.0008230478946882,0.0008223710439318,0,11.0,1,1,0.4031034640145688,0.5,2026-06-08 19:00:00,sl,-1.0,0,1.1817806806462854,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BULL_4337.256_4336.011_2026-06-08_18:00:00_0.618,shadow,2026-06-08 18:00:00,60,18,0,1,1,4336.01119,4329.983,4345.85,6.028189999999995,21.353142857142952,1,0.2823092619353443,0,0.0,0.0,0,0.3596340211775207,0.6403659788224791,0.0023881941122269,0.0023825042296533,0.0005359229773929,0.0005356359177971,0,11.0,1,1,0.4177640416482147,0.5,2026-06-08 19:00:00,sl,-1.0,0,1.6321333600965136,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BULL_4329.434_4327.801_2026-06-08_15:30:00_0.5,shadow,2026-06-08 15:30:00,30,15,0,1,1,4329.434499999999,4320.513,4343.14,8.921499999999469,16.9241428571428,1,0.5271463420810211,2,0.0,0.0,1,0.6337959727115808,0.3662040272884192,0.0009795910883907,0.0009786324287846,-0.0009816502739082,0.0009826148580528,0,10.0,1,1,0.3717397195566635,0.5,2026-06-08 16:00:00,tp,1.536233,1,1.5362326962956627,0.0,0.0,0.0,1,0,0,0.0
M30_IC_DUAL_BULL_4329.434_4327.801_2026-06-08_15:30:00_0.618,shadow,2026-06-08 15:30:00,30,15,0,1,1,4327.801026,4320.513,4343.14,7.288026000000173,16.9241428571428,1,0.4306289577864368,2,0.0,0.0,0,0.6337959727115808,0.3662040272884192,0.0006019264911846,0.0006015643936399,-0.0013585749045499,0.0013604231412892,0,10.0,1,1,0.3270496391666301,0.5,2026-06-08 16:00:00,tp,2.104682,1,2.10468156946749,0.0,0.0,0.0,1,0,0,0.0
M15_FVG_DUAL_BEAR_4328.742_4329.398_2026-06-08_19:30:00_0.5,shadow,2026-06-08 19:30:00,15,19,0,0,-1,4328.7415,4333.523,4325.96,4.781500000000051,6.028071428571495,-1,0.7932055976206555,0,0.6969999999992069,0.1156257035534794,0,0.5898984955018077,0.4101015044981921,0.0014419809617379,0.0014399046466507,-0.0011415602382141,0.0011428648873271,0,8.0,-1,1,0.3735519271844433,0.5,2026-06-08 19:45:00,tp,0.581721,1,0.5817212171912625,0.0,0.0,0.0,1,0,0,0.0
M15_FVG_DUAL_BEAR_4328.742_4329.398_2026-06-08_19:30:00_0.618,shadow,2026-06-08 19:30:00,15,19,0,0,-1,4329.3979340000005,4333.523,4325.96,4.125065999999606,6.028071428571495,-1,0.6843094095481124,0,0.6969999999992069,0.1156257035534794,1,0.5898984955018077,0.4101015044981921,0.0015938450925323,0.0015913087928221,-0.0009900878897158,0.0009910691352645,0,8.0,-1,1,0.3792589133210089,0.5,2026-06-08 19:45:00,tp,0.833425,1,0.8334252106513749,0.0,0.0,0.0,1,0,0,0.0
M15_SND_DUAL_BEAR_4328.742_4329.398_2026-06-08_19:30:00_0.5,shadow,2026-06-08 19:30:00,15,19,0,1,-1,4328.7415,4333.523,4324.298,4.781500000000051,6.339857142857194,-1,0.7541968047950627,0,0.0,0.0,0,0.6920822919617763,0.3079177080382236,-0.0001121851499973,0.0001121977369172,-0.0011415602382141,0.0011428648873271,0,8.0,-1,1,0.3441755486663992,0.5,2026-06-08 19:45:00,tp,0.929311,1,0.9293108857053781,0.0,0.0,0.0,1,0,0,0.0
M15_SND_DUAL_BEAR_4328.742_4329.398_2026-06-08_19:30:00_0.618,shadow,2026-06-08 19:30:00,15,19,0,1,-1,4329.3979340000005,4333.523,4324.298,4.125065999999606,6.339857142857194,-1,0.6506559859392282,0,0.0,0.0,1,0.6920822919617763,0.3079177080382236,3.944329856068223e-05,3.944174284824331e-05,-0.0009900878897158,0.0009910691352645,0,8.0,-1,1,0.3466117956581599,0.5,2026-06-08 19:45:00,tp,1.236328,1,1.2363278551182564,0.0,0.0,0.0,1,0,0,0.0
M15_Swapzone_SINGLE_BEAR_4331.983_2026-06-08_19:00:00,shadow,2026-06-08 19:00:00,15,19,0,1,-1,4331.983,4332.483,4330.983,0.5,6.7373571428571655,-1,0.0742130763440515,0,0.0,0.0,0,0.8283085662145603,0.1716914337854398,0.0021918927273833,0.0021870988413389,-0.0003935831108001,0.0003937380794582,0,6.0,-1,1,0.1546632785232391,0.5,2026-06-08 22:00:00,tp,2.0,1,2.0,0.0,0.0,0.0,1,0,0,0.0
M30_FVG_DUAL_BEAR_4332.050_4333.488_2026-06-08_19:30:00_0.5,shadow,2026-06-08 19:30:00,30,19,0,0,-1,4332.050499999999,4340.141,4325.96,8.090500000000247,12.048500000000136,-1,0.6714943768934022,0,2.4849999999996726,0.2062497406315843,0,0.2884787567413155,0.7115212432586845,-0.0018736711784525,0.0018771884122771,-0.0003780074649263,0.0003781504086036,0,4.0,1,0,0.3056898748298042,0.5,2026-06-08 20:00:00,tp,0.752796,1,0.752796489710049,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BULL_4327.028_4326.687_2026-06-08_20:45:00_0.5,shadow,2026-06-08 20:45:00,15,20,0,1,1,4327.028,4323.584,4330.078,3.4440000000004147,5.621357142857311,-1,0.6126634391797147,0,0.0,0.0,0,0.3547088440530181,0.6452911559469817,9.330971913859996e-06,9.33088484763555e-06,-0.0015369508931034,0.001539316747353,0,6.0,-1,0,0.3262959280874782,0.5,2026-06-08 22:00:00,tp,0.885598,1,0.8855981416956489,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BULL_4327.028_4326.687_2026-06-08_20:45:00_0.618,shadow,2026-06-08 20:45:00,15,20,0,1,1,4326.687215999999,4323.584,4330.078,3.10321599999952,5.621357142857311,-1,0.5520403562941332,0,0.0,0.0,0,0.3547088440530181,0.6452911559469817,-6.942682208396652e-05,6.943164250225753e-05,-0.001615586906489,0.0014692263039397,0,6.0,-1,0,0.3111653894206272,0.5,2026-06-08 22:00:00,tp,1.092668,1,1.0926677356657097,0.0,0.0,0.0,0,0,0,0.0
H1_Pivot_SINGLE_BULL_4320.000_2026-06-08_14:00:00,shadow,2026-06-08 14:00:00,60,14,0,2,1,4320.0,4318.0,4324.0,2.0,24.80085714285724,1,0.0806423741114935,2,0.0,0.0,1,0.3077110951712198,0.69228890482878,-0.0019175889360161,0.0019212731481481,-0.0031586640664694,7.646604938250439e-05,0,2.0,1,1,0.3252012669061265,0.5,2026-06-08 23:00:00,sl,-1.0,0,2.0,0.0,0.0,0.0,1,0,0,0.0
M15_FVG_DUAL_BULL_4324.097_4322.365_2026-06-08_15:00:00_0.618,shadow,2026-06-08 15:00:00,15,15,0,0,1,4322.3645240000005,4314.756,4331.438,7.608524000000216,12.378428571428556,-1,0.6146599268312569,2,0.8470000000006621,0.0684254867338877,0,0.3540796569619802,0.6459203430380198,-0.0010684340702266,0.001069576842566,-0.0026130494222547,0.000470619878396,0,6.0,-1,0,0.3320703465630292,0.5,2026-06-08 23:45:00,sl,-1.0,0,1.1925408922938687,0.0,0.0,0.0,0,0,0,0.0
H1_FVG_DUAL_BEAR_4330.760_4332.502_2026-06-08_20:00:00_0.5,shadow,2026-06-08 20:00:00,60,20,0,0,-1,4330.7595,4340.141,4323.378,9.381499999999503,18.39950000000012,1,0.5098779858148017,0,2.8369999999995343,0.154188972526401,1,0.69228890482878,0.3077110951712198,0.00056826006904,0.000567937332932,-0.0006759061141599,0.000676363272231,0,3.0,1,0,0.4992502148111597,0.5,2026-06-08 22:00:00,tp,0.786814,1,0.786814475297213,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BEAR_4328.644_4329.652_2026-06-08_20:00:00_0.5,shadow,2026-06-08 20:00:00,60,20,0,0,-1,4328.644,4334.915,4324.373,6.270999999999731,18.36857142857155,1,0.3413983512210128,0,1.4769999999998618,0.0804090838388471,0,0.7795286170093262,0.2204713829906739,0.0012862810207705,0.0012846286273484,-0.0011640583933653,0.0011654150044831,0,3.0,1,0,0.4545095029443525,0.5,2026-06-08 22:00:00,tp,0.681072,1,0.6810715994260602,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BEAR_4328.644_4329.652_2026-06-08_20:00:00_0.618,shadow,2026-06-08 20:00:00,60,20,0,0,-1,4329.651956,4334.915,4324.373,5.263044000000264,18.36857142857155,1,0.2865244050396764,0,1.4769999999998618,0.0804090838388471,1,0.7795286170093262,0.2204713829906739,0.001519437758694,0.0015171325701819,-0.0009314722346612,0.0009323406841217,0,3.0,1,0,0.4086540997331187,0.5,2026-06-08 22:00:00,tp,1.003023,1,1.0030233454251651,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BEAR_4328.566_4329.592_2026-06-08_20:00:00_0.5,shadow,2026-06-08 20:00:00,60,20,0,0,-1,4328.566,4334.915,4324.217,6.34900000000016,18.39950000000012,1,0.345063724557739,0,1.4769999999998618,0.0802739204869617,0,0.69228890482878,0.3077110951712198,6.147910407035888e-05,6.147532462247865e-05,-0.0011820569174865,0.0011834558296364,0,3.0,1,0,0.43532332247571,0.5,2026-06-08 22:00:00,tp,0.68499,1,0.6849897621672784,0.0,0.0,0.0,0,0,0,0.0
H1_BPR_DUAL_BEAR_4328.566_4329.592_2026-06-08_20:00:00_0.618,shadow,2026-06-08 20:00:00,60,20,0,0,-1,4329.592364,4334.915,4324.217,5.322635999999875,18.39950000000012,1,0.2892815565640284,0,1.4769999999998618,0.0802739204869617,1,0.69228890482878,0.3077110951712198,0.0002986077743827,0.0002985186343977,-0.0009452231070896,0.0009461173991173,0,3.0,1,0,0.412159354869321,0.5,2026-06-08 22:00:00,tp,1.009906,1,1.0099063697011352,0.0,0.0,0.0,0,0,0,0.0
M15_FVG_DUAL_BULL_4327.880_4327.361_2026-06-08_22:00:00_0.5,shadow,2026-06-08 22:00:00,15,22,0,0,1,4327.88,4323.682,4330.078,4.19800000000032,5.305142857143047,-1,0.7913076260232978,0,0.6570000000001528,0.1238420939250566,0,0.3532807248354251,0.6467192751645747,0.0002062347012144,0.0002061921772323,-0.0013403516296277,0.0013421505833493,0,5.0,-1,0,0.4481078267222037,0.5,2026-06-08 22:15:00,sl,-1.0,0,0.5235826584088024,0.0,0.0,0.0,0,0,0,0.0
M15_FVG_DUAL_BULL_4327.880_4327.361_2026-06-08_22:00:00_0.618,shadow,2026-06-08 22:00:00,15,22,0,0,1,4327.361272,4323.682,4330.078,3.67927200000031,5.305142857143047,-1,0.6935292977165352,0,0.6570000000001528,0.1238420939250566,0,0.3532807248354251,0.6467192751645747,8.635268514324593e-05,8.63452290008724e-05,-0.0014600482760411,0.0014621831340052,0,5.0,-1,0,0.4279144244243756,0.5,2026-06-08 22:15:00,sl,-1.0,0,0.7383873766332311,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BULL_4319.309_4318.129_2026-06-08_14:45:00_0.5,shadow,2026-06-08 14:45:00,15,14,0,1,1,4319.3085,4312.31,4331.438,6.998499999999694,12.382214285714326,-1,0.5652058540186985,2,0.0,0.0,1,0.6413782220009822,0.3586217779990178,-0.0024296459135695,0.0004802910002839,-0.0033182279053115,0.0002365733619935,0,6.0,-1,0,0.2186684283467435,0.5,2026-06-08 15:00:00,tp,1.733157,1,1.7331571050940253,0.0,0.0,0.0,0,0,0,0.0
M15_IC_DUAL_BULL_4319.309_4318.129_2026-06-08_14:45:00_0.618,shadow,2026-06-08 14:45:00,15,14,0,1,1,4318.1288540000005,4312.31,4331.438,5.818854000000101,12.382214285714326,-1,0.4699364641680818,2,0.0,0.0,0,0.6413782220009822,0.3586217779990178,-0.0027020922734247,0.000207237678693,-0.0035904315846097,0.0005098225198381,0,6.0,-1,0,0.2715989641009447,0.5,2026-06-08 15:00:00,tp,2.287245,1,2.2872452204505165,0.0,0.0,0.0,0,0,0,0.0
H1_IC_DUAL_BULL_4322.874_4320.853_2026-06-08_15:00:00_0.5,shadow,2026-06-08 15:00:00,60,15,0,1,1,4322.874,4312.31,4345.839,10.563999999999396,23.168571428571536,1,0.4559625107904515,2,0.0,0.0,0,0.2057025405280502,0.79429745947195,-0.0006488285297301,0.0006492497815113,-0.0024954876777026,0.0005884202654686,0,4.0,1,1,0.4702834950193982,0.5,2026-06-08 16:00:00,tp,2.173892,1,2.173892464975526,0.0,0.0,0.0,1,0,0,0.0
H1_IC_DUAL_BULL_4322.874_4320.853_2026-06-08_15:00:00_0.618,shadow,2026-06-08 15:00:00,60,15,0,1,1,4320.852896,4312.31,4345.839,8.542895999999928,23.168571428571536,1,0.3687277839437614,2,0.0,0.0,1,0.2057025405280502,0.79429745947195,-0.001116062284418,0.0011173092711556,-0.0029618580507165,0.0001209397031663,0,4.0,1,1,0.4221086116330269,0.5,2026-06-08 16:00:00,tp,2.924781,1,2.9247814792547895,0.0,0.0,0.0,1,0,0,0.0
