timeframe,capital,strategy,max_concurrent,ml_threshold,sizing_config,total_resolved,wins,losses,winrate,final_balance,max_dd_usd,max_dd_pct,blown
M15,100.0,COMBINED,1,0.8,equal,4,0,4,0.0,0.0,242.5035139999991,242.5035139999991,True
M15,100.0,COMBINED,1,0.85,equal,3,0,3,0.0,0.0,199.69865599999957,199.69865599999957,True
M15,100.0,COMBINED,3,0.0,equal,223,105,118,47.08520179372198,0.0,135.7931939999935,100.91330074091086,True
M15,100.0,COMBINED,3,0.5,equal,581,316,265,54.38898450946644,1951.3883600000145,368.7366099999954,69.39624437562696,False
M15,100.0,COMBINED,3,0.7,equal,10,4,6,40.0,0.0,276.5007059999989,238.59613155975876,True
M15,100.0,COMBINED,3,0.8,equal,4,0,4,0.0,0.0,242.5035139999991,242.5035139999991,True
M15,100.0,COMBINED,3,0.85,equal,3,0,3,0.0,0.0,199.69865599999957,199.69865599999957,True
M15,100.0,COMBINED,5,0.0,equal,223,105,118,47.08520179372198,0.0,135.7931939999935,100.91330074091086,True
M15,100.0,COMBINED,5,0.5,equal,584,319,265,54.62328767123288,2007.1044260000144,340.8087179999993,58.91047858257321,False
M15,100.0,COMBINED,5,0.7,equal,10,4,6,40.0,0.0,276.5007059999989,238.59613155975876,True
M15,100.0,COMBINED,5,0.8,equal,4,0,4,0.0,0.0,242.5035139999991,242.5035139999991,True
M15,100.0,COMBINED,5,0.85,equal,3,0,3,0.0,0.0,199.69865599999957,199.69865599999957,True
M15,100.0,COMBINED,100,0.0,equal,223,105,118,47.08520179372198,0.0,135.7931939999935,100.91330074091086,True
M15,100.0,COMBINED,100,0.5,equal,584,319,265,54.62328767123288,2007.1044260000144,340.8087179999993,58.91047858257321,False
M15,100.0,COMBINED,100,0.7,equal,10,4,6,40.0,0.0,276.5007059999989,238.59613155975876,True
M15,100.0,COMBINED,100,0.8,equal,4,0,4,0.0,0.0,242.5035139999991,242.5035139999991,True
M15,100.0,COMBINED,100,0.85,equal,3,0,3,0.0,0.0,199.69865599999957,199.69865599999957,True
M15,50.0,FVG,1,0.0,weighted,1480,871,609,58.851351351351354,3072.65499200003,597.9117160000033,65.18111999999928,False
M15,50.0,FVG,1,0.5,weighted,361,216,145,59.83379501385041,2099.5603080000164,483.92277600000125,66.98098735230694,False
M15,50.0,FVG,1,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,FVG,1,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,FVG,1,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,FVG,3,0.0,weighted,1582,941,641,59.48166877370418,3546.7701800000323,618.1342440000026,65.18111999999928,False
M15,50.0,FVG,3,0.5,weighted,370,224,146,60.54054054054055,2387.823592000015,483.92277600000125,50.2324331599972,False
M15,50.0,FVG,3,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,FVG,3,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,FVG,3,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,FVG,5,0.0,weighted,1582,941,641,59.48166877370418,3546.7701800000323,618.1342440000026,65.18111999999928,False
M15,50.0,FVG,5,0.5,weighted,370,224,146,60.54054054054055,2387.823592000015,483.92277600000125,50.2324331599972,False
M15,50.0,FVG,5,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,FVG,5,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,FVG,5,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,FVG,100,0.0,weighted,1582,941,641,59.48166877370418,3546.7701800000323,618.1342440000026,65.18111999999928,False
M15,50.0,FVG,100,0.5,weighted,370,224,146,60.54054054054055,2387.823592000015,483.92277600000125,50.2324331599972,False
M15,50.0,FVG,100,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,FVG,100,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,FVG,100,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,OB,1,0.0,weighted,15,3,12,20.0,0.0,55.22292800000196,110.44585600000391,True
M15,50.0,OB,1,0.5,weighted,7,1,6,14.285714285714285,45.06576400000267,33.5332559999988,58.62895999999819,False
M15,50.0,OB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,3,0.0,weighted,15,3,12,20.0,0.0,55.22292800000196,110.44585600000391,True
M15,50.0,OB,3,0.5,weighted,7,1,6,14.285714285714285,45.06576400000267,33.5332559999988,58.62895999999819,False
M15,50.0,OB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,5,0.0,weighted,15,3,12,20.0,0.0,55.22292800000196,110.44585600000391,True
M15,50.0,OB,5,0.5,weighted,7,1,6,14.285714285714285,45.06576400000267,33.5332559999988,58.62895999999819,False
M15,50.0,OB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,100,0.0,weighted,15,3,12,20.0,0.0,55.22292800000196,110.44585600000391,True
M15,50.0,OB,100,0.5,weighted,7,1,6,14.285714285714285,45.06576400000267,33.5332559999988,58.62895999999819,False
M15,50.0,OB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,OB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,1,0.0,weighted,103,39,64,37.86407766990291,78.0,14.0,20.588235294117645,False
M15,50.0,BB,1,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,3,0.0,weighted,103,39,64,37.86407766990291,78.0,14.0,20.588235294117645,False
M15,50.0,BB,3,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,5,0.0,weighted,103,39,64,37.86407766990291,78.0,14.0,20.588235294117645,False
M15,50.0,BB,5,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,100,0.0,weighted,103,39,64,37.86407766990291,78.0,14.0,20.588235294117645,False
M15,50.0,BB,100,0.5,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BB,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,1,0.0,weighted,72,28,44,38.88888888888889,0.0,79.85100799999964,102.19611495334593,True
M15,50.0,Swapzone,1,0.5,weighted,26,9,17,34.61538461538461,180.8226280000008,178.92362800000137,75.88505937397908,False
M15,50.0,Swapzone,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,3,0.0,weighted,20,6,14,30.0,0.0,52.76231999999982,105.52463999999964,True
M15,50.0,Swapzone,3,0.5,weighted,27,10,17,37.03703703703704,195.27362800000083,178.92362800000137,75.88505937397908,False
M15,50.0,Swapzone,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,5,0.0,weighted,20,6,14,30.0,0.0,52.76231999999982,105.52463999999964,True
M15,50.0,Swapzone,5,0.5,weighted,27,10,17,37.03703703703704,195.27362800000083,178.92362800000137,75.88505937397908,False
M15,50.0,Swapzone,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,100,0.0,weighted,20,6,14,30.0,0.0,52.76231999999982,105.52463999999964,True
M15,50.0,Swapzone,100,0.5,weighted,27,10,17,37.03703703703704,195.27362800000083,178.92362800000137,75.88505937397908,False
M15,50.0,Swapzone,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,Swapzone,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,BPR,1,0.0,weighted,105,59,46,56.19047619047619,0.0,164.8424200000063,100.20679110006641,True
M15,50.0,BPR,1,0.5,weighted,13,5,8,38.46153846153847,0.0,61.271968000000925,102.99617633723885,True
M15,50.0,BPR,1,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,295.6263601642002,True
M15,50.0,BPR,1,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,1,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,3,0.0,weighted,109,61,48,55.96330275229357,0.0,164.8424200000063,106.57858764936195,True
M15,50.0,BPR,3,0.5,weighted,13,5,8,38.46153846153847,0.0,61.271968000000925,102.99617633723885,True
M15,50.0,BPR,3,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,295.6263601642002,True
M15,50.0,BPR,3,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,3,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,5,0.0,weighted,109,61,48,55.96330275229357,0.0,164.8424200000063,106.57858764936195,True
M15,50.0,BPR,5,0.5,weighted,13,5,8,38.46153846153847,0.0,61.271968000000925,102.99617633723885,True
M15,50.0,BPR,5,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,295.6263601642002,True
M15,50.0,BPR,5,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,5,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,100,0.0,weighted,109,61,48,55.96330275229357,0.0,164.8424200000063,106.57858764936195,True
M15,50.0,BPR,100,0.5,weighted,13,5,8,38.46153846153847,0.0,61.271968000000925,102.99617633723885,True
M15,50.0,BPR,100,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,295.6263601642002,True
M15,50.0,BPR,100,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,BPR,100,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,414.0986240000002,True
M15,50.0,IC,1,0.0,weighted,43,15,28,34.883720930232556,0.0,93.33305199999813,100.29876944214797,True
M15,50.0,IC,1,0.5,weighted,3,0,3,0.0,0.0,66.3914079999995,132.782815999999,True
M15,50.0,IC,1,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,1,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,1,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,3,0.0,weighted,33,11,22,33.33333333333333,0.0,95.76008399999864,102.90693790744973,True
M15,50.0,IC,3,0.5,weighted,3,0,3,0.0,0.0,66.3914079999995,132.782815999999,True
M15,50.0,IC,3,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,3,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,3,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,5,0.0,weighted,33,11,22,33.33333333333333,0.0,95.76008399999864,102.90693790744973,True
M15,50.0,IC,5,0.5,weighted,3,0,3,0.0,0.0,66.3914079999995,132.782815999999,True
M15,50.0,IC,5,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,5,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,5,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,100,0.0,weighted,33,11,22,33.33333333333333,0.0,95.76008399999864,102.90693790744973,True
M15,50.0,IC,100,0.5,weighted,3,0,3,0.0,0.0,66.3914079999995,132.782815999999,True
M15,50.0,IC,100,0.7,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,100,0.8,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,IC,100,0.85,weighted,0,0,0,0.0,50.0,0.0,0.0,False
M15,50.0,COMBINED,1,0.0,weighted,168,80,88,47.61904761904761,0.0,183.66718399999172,115.87298354763223,True
M15,50.0,COMBINED,1,0.5,weighted,518,284,234,54.826254826254825,2398.8028480000166,494.6759080000029,47.385872105214055,False
M15,50.0,COMBINED,1,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,COMBINED,1,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,COMBINED,1,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,COMBINED,3,0.0,weighted,18,4,14,22.22222222222222,0.0,70.5030399999996,141.0060799999992,True
M15,50.0,COMBINED,3,0.5,weighted,581,316,265,54.38898450946644,2917.7512200000237,512.8104959999991,70.26776397527973,False
M15,50.0,COMBINED,3,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,COMBINED,3,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,COMBINED,3,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,COMBINED,5,0.0,weighted,18,4,14,22.22222222222222,0.0,70.5030399999996,141.0060799999992,True
M15,50.0,COMBINED,5,0.5,weighted,584,319,265,54.62328767123288,2992.895352000023,489.2179359999991,59.97115309720748,False
M15,50.0,COMBINED,5,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,COMBINED,5,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,COMBINED,5,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,50.0,COMBINED,100,0.0,weighted,18,4,14,22.22222222222222,0.0,70.5030399999996,141.0060799999992,True
M15,50.0,COMBINED,100,0.5,weighted,584,319,265,54.62328767123288,2992.895352000023,489.2179359999991,59.97115309720748,False
M15,50.0,COMBINED,100,0.7,weighted,3,1,2,33.33333333333333,0.0,76.42123199999878,115.98921175050918,True
M15,50.0,COMBINED,100,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,282.03843199999756,True
M15,50.0,COMBINED,100,0.85,weighted,1,0,1,0.0,0.0,55.40949999999975,110.8189999999995,True
M15,100.0,FVG,1,0.0,weighted,1480,871,609,58.851351351351354,3122.65499200003,597.9117160000033,36.477755529998554,False
M15,100.0,FVG,1,0.5,weighted,361,216,145,59.83379501385041,2149.5603080000164,483.92277600000125,62.377609265925095,False
M15,100.0,FVG,1,0.7,weighted,5,1,4,20.0,0.0,138.47204799999872,119.48936933982748,True
M15,100.0,FVG,1,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,141.01921599999878,True
M15,100.0,FVG,1,0.85,weighted,7,6,1,85.71428571428571,930.4192200000007,55.40949999999975,55.40949999999975,False
M15,100.0,FVG,3,0.0,weighted,1582,941,641,59.48166877370418,3596.7701800000323,618.1342440000026,32.59055999999964,False
M15,100.0,FVG,3,0.5,weighted,370,224,146,60.54054054054055,2437.823592000015,483.92277600000125,47.078446667964535,False
M15,100.0,FVG,3,0.7,weighted,5,1,4,20.0,0.0,138.47204799999872,119.48936933982748,True
M15,100.0,FVG,3,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,141.01921599999878,True
M15,100.0,FVG,3,0.85,weighted,7,6,1,85.71428571428571,930.4192200000007,55.40949999999975,55.40949999999975,False
M15,100.0,FVG,5,0.0,weighted,1582,941,641,59.48166877370418,3596.7701800000323,618.1342440000026,32.59055999999964,False
M15,100.0,FVG,5,0.5,weighted,370,224,146,60.54054054054055,2437.823592000015,483.92277600000125,47.078446667964535,False
M15,100.0,FVG,5,0.7,weighted,5,1,4,20.0,0.0,138.47204799999872,119.48936933982748,True
M15,100.0,FVG,5,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,141.01921599999878,True
M15,100.0,FVG,5,0.85,weighted,7,6,1,85.71428571428571,930.4192200000007,55.40949999999975,55.40949999999975,False
M15,100.0,FVG,100,0.0,weighted,1582,941,641,59.48166877370418,3596.7701800000323,618.1342440000026,32.59055999999964,False
M15,100.0,FVG,100,0.5,weighted,370,224,146,60.54054054054055,2437.823592000015,483.92277600000125,47.078446667964535,False
M15,100.0,FVG,100,0.7,weighted,5,1,4,20.0,0.0,138.47204799999872,119.48936933982748,True
M15,100.0,FVG,100,0.8,weighted,2,0,2,0.0,0.0,141.01921599999878,141.01921599999878,True
M15,100.0,FVG,100,0.85,weighted,7,6,1,85.71428571428571,930.4192200000007,55.40949999999975,55.40949999999975,False
M15,100.0,OB,1,0.0,weighted,23,5,18,21.73913043478261,0.0,110.07778399999916,110.07778399999914,True
M15,100.0,OB,1,0.5,weighted,7,1,6,14.285714285714285,95.06576400000267,33.5332559999988,29.314479999999094,False
M15,100.0,OB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,3,0.0,weighted,31,9,22,29.03225806451613,0.0,111.17316000000028,111.17316000000028,True
M15,100.0,OB,3,0.5,weighted,7,1,6,14.285714285714285,95.06576400000267,33.5332559999988,29.314479999999094,False
M15,100.0,OB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,5,0.0,weighted,31,9,22,29.03225806451613,0.0,111.17316000000028,111.17316000000028,True
M15,100.0,OB,5,0.5,weighted,7,1,6,14.285714285714285,95.06576400000267,33.5332559999988,29.314479999999094,False
M15,100.0,OB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,100,0.0,weighted,31,9,22,29.03225806451613,0.0,111.17316000000028,111.17316000000028,True
M15,100.0,OB,100,0.5,weighted,7,1,6,14.285714285714285,95.06576400000267,33.5332559999988,29.314479999999094,False
M15,100.0,OB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,OB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,1,0.0,weighted,103,39,64,37.86407766990291,128.0,14.0,11.864406779661017,False
M15,100.0,BB,1,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,3,0.0,weighted,103,39,64,37.86407766990291,128.0,14.0,11.864406779661017,False
M15,100.0,BB,3,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,5,0.0,weighted,103,39,64,37.86407766990291,128.0,14.0,11.864406779661017,False
M15,100.0,BB,5,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,100,0.0,weighted,103,39,64,37.86407766990291,128.0,14.0,11.864406779661017,False
M15,100.0,BB,100,0.5,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BB,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,1,0.0,weighted,905,389,516,42.98342541436464,2219.6824480000023,472.24459200000456,75.56088937149048,False
M15,100.0,Swapzone,1,0.5,weighted,26,9,17,34.61538461538461,230.8226280000008,178.92362800000137,58.83454518426422,False
M15,100.0,Swapzone,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,3,0.0,weighted,983,419,564,42.624618514750765,2211.6128520000093,584.795232000004,85.34805728170524,False
M15,100.0,Swapzone,3,0.5,weighted,27,10,17,37.03703703703704,245.27362800000083,178.92362800000137,58.83454518426422,False
M15,100.0,Swapzone,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,3,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,3,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,5,0.0,weighted,983,419,564,42.624618514750765,2211.6128520000093,584.795232000004,85.34805728170524,False
M15,100.0,Swapzone,5,0.5,weighted,27,10,17,37.03703703703704,245.27362800000083,178.92362800000137,58.83454518426422,False
M15,100.0,Swapzone,5,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,5,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,5,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,100,0.0,weighted,983,419,564,42.624618514750765,2211.6128520000093,584.795232000004,85.34805728170524,False
M15,100.0,Swapzone,100,0.5,weighted,27,10,17,37.03703703703704,245.27362800000083,178.92362800000137,58.83454518426422,False
M15,100.0,Swapzone,100,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,100,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,Swapzone,100,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,BPR,1,0.0,weighted,274,146,128,53.284671532846716,0.0,226.32244400000945,105.51052510201451,True
M15,100.0,BPR,1,0.5,weighted,28,14,14,50.0,0.0,348.1987200000003,160.23198953144754,True
M15,100.0,BPR,1,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,172.4871910861198,True
M15,100.0,BPR,1,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,1,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,3,0.0,weighted,220,116,104,52.72727272727272,0.0,212.4778440000082,103.8161215681944,True
M15,100.0,BPR,3,0.5,weighted,30,16,14,53.333333333333336,0.0,348.1987200000003,128.06897159590517,True
M15,100.0,BPR,3,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,172.4871910861198,True
M15,100.0,BPR,3,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,3,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,5,0.0,weighted,220,116,104,52.72727272727272,0.0,212.4778440000082,103.8161215681944,True
M15,100.0,BPR,5,0.5,weighted,30,16,14,53.333333333333336,0.0,348.1987200000003,128.06897159590517,True
M15,100.0,BPR,5,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,172.4871910861198,True
M15,100.0,BPR,5,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,5,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,100,0.0,weighted,220,116,104,52.72727272727272,0.0,212.4778440000082,103.8161215681944,True
M15,100.0,BPR,100,0.5,weighted,30,16,14,53.333333333333336,0.0,348.1987200000003,128.06897159590517,True
M15,100.0,BPR,100,0.7,weighted,3,1,2,33.33333333333333,0.0,207.0493120000001,172.4871910861198,True
M15,100.0,BPR,100,0.8,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,BPR,100,0.85,weighted,2,0,2,0.0,0.0,207.0493120000001,207.0493120000001,True
M15,100.0,IC,1,0.0,weighted,49,15,34,30.612244897959183,0.0,143.1314999999986,100.05345355485116,True
M15,100.0,IC,1,0.5,weighted,6,0,6,0.0,0.0,108.92950799999926,108.92950799999926,True
M15,100.0,IC,1,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,IC,1,0.8,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,IC,1,0.85,weighted,0,0,0,0.0,100.0,0.0,0.0,False
M15,100.0,IC,3,0.0,weighted,51,15,36,29.411764705882355,0.0,164.55861999999797,115.03168934315899,True
M15,100.0,IC,3,0.5,weighted,6,0,6,0.0,0.0,108.92950799999926,108.92950799999926,True
M15,100.0,IC,3,0.7,weighted,0,0,0,0.0,100.0,0.0,0.0,False
